MTH,WRKDATE,YR,DIV,DIV_NAME,TYPE,TASK,WO,CRTDAT,EQ,FCT,LINE,SHOP,TRADE,HRS,period,perno,CRTYR,CRTMTH
5,14-05-14,2014,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER092  ,1413003   ,1140409,ENR0004        ,IENRL201                      ,ILIC2     ,SINST,MECA,2,2014-05,65,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,PA,KEXC016D  ,1413359   ,1140409,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,2.5,2014-04,74,2014,04
4,14-04-22,2014,151,Cascades Papier Kingsey Falls,PA,KEXC016D  ,1413359   ,1140409,KMOTEUR        ,KMOTEUR                       ,KGEN      ,SELEC,MOTEUR,2,2014-04,74,2014,04
6,14-06-11,2014,101,Cascades EC - Kingsey Falls,PA,DVER078   ,1413370   ,1140409,MB-025-002     ,DTABL225                      ,DRLEAU    ,SELEC,MOTEUR,2,2014-06,67,2014,04
6,14-06-10,2014,101,Cascades EC - Kingsey Falls,PA,DVER078   ,1413370   ,1140409,MB-025-002     ,DTABL225                      ,DRLEAU    ,SELEC,MOTEUR,4,2014-06,67,2014,04
5,14-05-01,2014,290,Plastiques Cascades,PA,PEXC003   ,1413433   ,1140409,THE0010        ,PTHER180A                     ,PTH10     ,SELEC,MOTEUR,2,2014-05,65,2014,04
4,14-04-14,2014,101,Cascades EC - Kingsey Falls,C3,          ,1413584   ,1140409,BAT0018        ,DBATI006                      ,DGEN      ,SINST,MECA,4,2014-04,74,2014,04
7,14-07-22,2014,165,CGT-KF Perini 1,CA,          ,1413587   ,1140409,M-010-153      ,ICOUP501                      ,IHYG1     ,SELEC,MOTEUR,2,2014-07,66,2014,04
5,14-05-07,2014,165,CGT-KF Perini 1,CA,          ,1413587   ,1140409,M-010-153      ,ICOUP501                      ,IHYG1     ,SELEC,MOTEUR,1,2014-05,65,2014,04
4,14-04-28,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413588   ,1140409,CYLM0070       ,MMAGA115                      ,SMAGA     ,SINST,MECA,3,2014-04,74,2014,04
4,14-04-25,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413588   ,1140409,CYLM0070       ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-04,74,2014,04
4,14-04-24,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413588   ,1140409,CYLM0070       ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-17,2014,123,Cascades Forma-Pak,C3,          ,1413590   ,1140409,CYL1257        ,MMAGA115                      ,SMAGA     ,SINST,MECA,3,2014-04,74,2014,04
4,14-04-11,2014,123,Cascades Forma-Pak,C3,          ,1413590   ,1140409,CYL1257        ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-04,74,2014,04
6,14-06-13,2014,117,CSA - Electro-Instrum.,M3,          ,1413617   ,1140409,BAT0487        ,SBATI073ELE                   ,SATEL     ,SINST,MECA,1,2014-06,67,2014,04
6,14-06-12,2014,117,CSA - Electro-Instrum.,M3,          ,1413617   ,1140409,BAT0487        ,SBATI073ELE                   ,SATEL     ,SINST,MECA,1,2014-06,67,2014,04
5,14-05-13,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413623   ,1140409,VEN0140        ,IVENT709                      ,IDESEN    ,SELEC,MOTEUR,0.5,2014-05,65,2014,04
5,14-05-06,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413623   ,1140409,VEN0140        ,IVENT709                      ,IDESEN    ,SELEC,MOTEUR,2,2014-05,65,2014,04
4,14-04-28,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413623   ,1140409,VEN0140        ,IVENT709                      ,IDESEN    ,SELEC,MOTEUR,1,2014-04,74,2014,04
4,14-04-25,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413623   ,1140409,VEN0140        ,IVENT709                      ,IDESEN    ,SELEC,MOTEUR,2,2014-04,74,2014,04
4,14-04-15,2014,101,Cascades EC - Kingsey Falls,C3,          ,1413631   ,1140409,UHY0016        ,DUHYD006                      ,DHUM      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-09,2014,101,Cascades EC - Kingsey Falls,C3,          ,1413631   ,1140409,UHY0016        ,DUHYD006                      ,DHUM      ,SINST,MECA,3,2014-04,74,2014,04
6,14-06-27,2014,167,Cascades Groupe Tissu KF Desen,D3,          ,1413649   ,1140410,M-050-129      ,IEPAI703                      ,IDESEN    ,SINST,MECA,2,2014-06,67,2014,04
4,14-04-24,2014,117,CSA - Electro-Instrum.,C3,          ,1413674   ,1140410,CAR025         ,SVEHI001                      ,SATEL     ,SINST,MECA,1,2014-04,74,2014,04
5,14-05-20,2014,117,CSA - Electro-Instrum.,C3,          ,1413675   ,1140410,CAR13          ,SVEHI001                      ,SATEL     ,SINST,MECA,4,2014-05,65,2014,04
4,14-04-25,2014,115,CSA - Magasin,C3,          ,1413682   ,1140410,VAL0665        ,MMAGA115                      ,SMAGA     ,SINST,MECA,8,2014-04,74,2014,04
4,14-04-24,2014,115,CSA - Magasin,C3,          ,1413682   ,1140410,VAL0665        ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-24,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,1,2014-04,74,2014,04
4,14-04-24,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,4.5,2014-04,74,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,0.5,2014-04,74,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,6,2014-04,74,2014,04
4,14-04-22,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413689   ,1140410,VALG0137       ,KEV002                        ,KTRI      ,SINST,MECA,4,2014-04,74,2014,04
9,14-09-25,2014,165,CGT-KF Perini 1,C3,          ,1413766-01,1140414,BAT0097        ,IBATI833                      ,IHYG1     ,SELEC,MOTEUR,1,2014-09,33,2014,04
6,14-06-13,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413851   ,1140413,UHY0087        ,IUHYD703                      ,IDESEN    ,SINST,MECA,2,2014-06,67,2014,04
6,14-06-13,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413851   ,1140413,UHY0087        ,IUHYD703                      ,IDESEN    ,SINST,MECA,6,2014-06,67,2014,04
4,14-04-23,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413851   ,1140413,UHY0087        ,IUHYD703                      ,IDESEN    ,SINST,MECA,0.5,2014-04,74,2014,04
4,14-04-22,2014,167,Cascades Groupe Tissu KF Desen,C3,          ,1413851   ,1140413,UHY0087        ,IUHYD703                      ,IDESEN    ,SINST,MECA,2,2014-04,74,2014,04
5,14-05-02,2014,128,Forma-Pak - Mach. #4(BH4),CA,          ,1413877-01,1140430,FEMBA001A-M    ,FEMBA001A                     ,FEMBA     ,SINST,MECA,2,2014-05,65,2014,04
4,14-04-30,2014,128,Forma-Pak - Mach. #4(BH4),CA,          ,1413877-01,1140430,FEMBA001A-M    ,FEMBA001A                     ,FEMBA     ,SINST,MECA,1,2014-04,74,2014,04
5,14-05-05,2014,117,CSA - Electro-Instrum.,D3,          ,1413891-02,1140414,038-FORM_ELEC  ,SFACT001                      ,SATEL     ,SINST,MECA,6,2014-05,65,2014,04
5,14-05-05,2014,117,CSA - Electro-Instrum.,D3,          ,1413891-02,1140414,038-FORM_ELEC  ,SFACT001                      ,SATEL     ,SELEC,MOTEUR,6.5,2014-05,65,2014,04
5,14-05-06,2014,117,CSA - Electro-Instrum.,D3,          ,1413891-03,1140414,038-FORM_ELEC  ,SFACT001                      ,SATEL     ,SINST,MECA,6,2014-05,65,2014,04
5,14-05-26,2014,117,CSA - Electro-Instrum.,D3,          ,1413891-08,1140415,038-FORM_ELEC  ,SFACT001                      ,SATEL     ,SINST,MECA,4,2014-05,65,2014,04
7,14-07-08,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,6,2014-07,66,2014,04
7,14-07-08,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,1,2014-07,66,2014,04
7,14-07-08,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,1,2014-07,66,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-23,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,0.5,2014-04,74,2014,04
4,14-04-22,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-22,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-15,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932   ,1140414,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-22,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413932-01,1140415,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,5,2014-04,74,2014,04
7,14-07-18,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413932-02,1140710,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-07,66,2014,07
7,14-07-16,2014,151,Cascades Papier Kingsey Falls,C3,          ,1413932-02,1140710,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,2,2014-07,66,2014,07
10,14-10-15,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932-03,1140721,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,3,2014-10,63,2014,07
8,14-08-27,2014,151,Cascades Papier Kingsey Falls,CA,          ,1413932-03,1140721,CYL0481        ,KCALD003                      ,KSEC      ,SINST,MECA,3,2014-08,73,2014,07
6,15-06-19,2015,101,Cascades EC - Kingsey Falls,MA,          ,1413948-07,1150522,DDC0072        ,DFORM007                      ,DHUM      ,SINST,MECA,2,2015-06,11,2015,05
6,15-06-18,2015,101,Cascades EC - Kingsey Falls,MA,          ,1413948-07,1150522,DDC0072        ,DFORM007                      ,DHUM      ,SINST,MECA,1,2015-06,11,2015,05
7,15-07-10,2015,101,Cascades EC - Kingsey Falls,M3,          ,1413948-08,1150522,DDC0072        ,DFORM007                      ,DHUM      ,SINST,MECA,4,2015-07,14,2015,05
7,15-07-09,2015,101,Cascades EC - Kingsey Falls,M3,          ,1413948-08,1150522,DDC0072        ,DFORM007                      ,DHUM      ,SINST,MECA,2,2015-07,14,2015,05
5,14-05-26,2014,101,Cascades EC - Kingsey Falls,C3,          ,1413994   ,1140415,M-050-049      ,DAGIT008                      ,DPAT      ,SELEC,MOTEUR,2,2014-05,65,2014,04
4,14-04-25,2014,115,CSA - Magasin,C3,JOB-83032 ,1414030   ,1140415,ITEM-83032     ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
5,14-05-16,2014,111,CSA - Mécaniciens,C3,          ,1414042   ,1140415,COU0131        ,SCOUP001                      ,SATEL     ,SELEC,MOTEUR,1.5,2014-05,65,2014,04
4,14-04-17,2014,111,CSA - Mécaniciens,C3,          ,1414042   ,1140415,COU0131        ,SCOUP001                      ,SATEL     ,SELEC,MOTEUR,1,2014-04,74,2014,04
4,14-04-24,2014,101,Cascades EC - Kingsey Falls,C3,          ,1414517   ,1140417,BAT0020        ,DBATI002                      ,DHUM      ,SELEC,MOTEUR,2,2014-04,74,2014,04
4,14-04-22,2014,101,Cascades EC - Kingsey Falls,C3,          ,1414517   ,1140417,BAT0020        ,DBATI002                      ,DHUM      ,SELEC,MOTEUR,2,2014-04,74,2014,04
5,14-05-01,2014,101,Cascades EC - Kingsey Falls,C3,          ,1414530-01,1140417,DISJ0047       ,DSTA008                       ,DSTATION  ,SINST,MECA,6,2014-05,65,2014,04
10,14-10-06,2014,102,Cascades ConversionInc.,D3,          ,1414766   ,1140422,STA0007        ,CPOMP007                      ,CEXT362   ,SINST,MECA,1,2014-10,63,2014,04
5,14-05-23,2014,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1414825   ,1140422,CYL1202        ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-05,65,2014,04
4,14-04-30,2014,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1414825   ,1140422,CYL1202        ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
5,14-05-23,2014,128,Forma-Pak - Mach. #4(BH4),C3,          ,1414833   ,1140422,ITEM-47474     ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-05,65,2014,04
4,14-04-25,2014,128,Forma-Pak - Mach. #4(BH4),C3,          ,1414833   ,1140422,ITEM-47474     ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
5,14-05-29,2014,115,CSA - Magasin,C3,          ,1414834   ,1140422,ITEM-47228     ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-05,65,2014,04
5,14-05-28,2014,115,CSA - Magasin,C3,          ,1414834   ,1140422,ITEM-47228     ,MMAGA115                      ,SMAGA     ,SINST,MECA,6,2014-05,65,2014,04
4,14-04-30,2014,115,CSA - Magasin,C3,          ,1414834   ,1140422,ITEM-47228     ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-04,74,2014,04
4,14-04-28,2014,115,CSA - Magasin,C3,          ,1414834   ,1140422,ITEM-47228     ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-29,2014,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1414898   ,1140423,DIV0749        ,IENRL304A                     ,ILIC3     ,SINST,MECA,2,2014-04,74,2014,04
4,14-04-28,2014,163,Cascades Groupe Tissu KF Mac 3,CA,          ,1414898   ,1140423,DIV0749        ,IENRL304A                     ,ILIC3     ,SINST,MECA,2,2014-04,74,2014,04
11,14-11-03,2014,163,Cascades Groupe Tissu KF Mac 3,MA,          ,1414898-01,1140430,DIV0749        ,IENRL304A                     ,ILIC3     ,SINST,MECA,4,2014-11,8,2014,04
5,14-05-08,2014,163,Cascades Groupe Tissu KF Mac 3,MA,          ,1414898-01,1140430,DIV0749        ,IENRL304A                     ,ILIC3     ,SINST,MECA,2,2014-05,65,2014,04
8,14-08-12,2014,151,Cascades Papier Kingsey Falls,C3,          ,1414902   ,1140423,DISJ0025       ,KSTA008                       ,KSTATION  ,SINST,MECA,2,2014-08,73,2014,04
5,14-05-13,2014,123,Cascades Forma-Pak,C3,          ,1414907   ,1140423,ITEM-3139      ,MMAGA115                      ,SMAGA     ,SINST,MECA,2,2014-05,65,2014,04
4,14-04-30,2014,123,Cascades Forma-Pak,C3,          ,1414907   ,1140423,ITEM-3139      ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-04,74,2014,04
4,14-04-24,2014,123,Cascades Forma-Pak,C3,          ,1414907   ,1140423,ITEM-3139      ,MMAGA115                      ,SMAGA     ,SINST,MECA,3,2014-04,74,2014,04
5,14-05-13,2014,151,Cascades Papier Kingsey Falls,M3,          ,1414957-01,1140429,KENTR000-M     ,KENTR000                      ,KSCH      ,SINST,MECA,2,2014-05,65,2014,04
6,14-06-25,2014,161,Cascades Groupe Tissu KF Mac 1,PA,IPVER077  ,1415057   ,1140424,COU0090        ,ICOUP102                      ,ILIC1     ,SINST,MECA,2,2014-06,67,2014,04
9,14-09-12,2014,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER077  ,1415058   ,1140424,CYLI9992       ,I.INS201                      ,ILIC2     ,SINST,MECA,2,2014-09,33,2014,04
9,14-09-11,2014,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER077  ,1415058   ,1140424,CYLI9992       ,I.INS201                      ,ILIC2     ,SINST,MECA,4,2014-09,33,2014,04
9,14-09-11,2014,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER077  ,1415058   ,1140424,CYLI9992       ,I.INS201                      ,ILIC2     ,SINST,MECA,8,2014-09,33,2014,04
9,14-09-11,2014,162,Cascades Groupe Tissu KF Mac 2,PA,IPVER077  ,1415058   ,1140424,CYLI9992       ,I.INS201                      ,ILIC2     ,SINST,MECA,4,2014-09,33,2014,04
5,14-05-08,2014,151,Cascades Papier Kingsey Falls,C3,          ,1415324-01,1140425,MDC-200-057    ,KBOBI001B                     ,KBOB      ,SELEC,MOTEUR,1,2014-05,65,2014,04
5,14-05-07,2014,151,Cascades Papier Kingsey Falls,C3,          ,1415324-01,1140425,MDC-200-057    ,KBOBI001B                     ,KBOB      ,SINST,MECA,1,2014-05,65,2014,04
5,14-05-07,2014,151,Cascades Papier Kingsey Falls,C3,          ,1415337   ,1140424,MDC-200-077    ,KPRES002                      ,KHUM      ,SELEC,MOTEUR,3,2014-05,65,2014,04
5,15-05-13,2015,115,CSA - Magasin,C3,          ,1415358   ,1140424,CYL0219        ,MMAGA115                      ,SMAGA     ,SINST,MECA,6,2015-05,12,2014,04
11,14-11-21,2014,151,Cascades Papier Kingsey Falls,C3,          ,1415361   ,1140424,CYL0576        ,MMAGA115                      ,SMAGA     ,SINST,MECA,1,2014-11,8,2014,04
5,14-05-13,2014,161,Cascades Groupe Tissu KF Mac 1,CA,          ,1415362   ,1140424,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,2,2014-05,65,2014,04
5,14-05-01,2014,161,Cascades Groupe Tissu KF Mac 1,C3,          ,1415362-01,1140425,ENR0003        ,IENRL101                      ,ILIC1     ,SINST,MECA,2,2014-05,65,2014,04
5,14-05-12,2014,115,CSA - Magasin,C3,          ,1415387   ,1140424,BAT0486        ,SBATI072MAG                   ,SMAGA     ,SINST,MECA,2,2014-05,65,2014,04
5,14-05-09,2014,115,CSA - Magasin,C3,          ,1415387   ,1140424,BAT0486        ,SBATI072MAG                   ,SMAGA     ,SINST,MECA,1,2014-05,65,2014,04
5,14-05-27,2014,101,Cascades EC - Kingsey Falls,C3,          ,1415389   ,1140424,DUHYD200-M     ,DUHYD200                      ,DBOB2     ,SINST,MECA,3,2014-05,65,2014,04
5,14-05-26,2014,101,Cascades EC - Kingsey Falls,C3,          ,1415389   ,1140424,DUHYD200-M     ,DUHYD200                      ,DBOB2     ,SINST,MECA,1,2014-05,65,2014,04
5,14-05-06,2014,101,Cascades EC - Kingsey Falls,C3,          ,1415389   ,1140424,DUHYD200-M     ,DUHYD200                      ,DBOB2     ,SINST,MECA,1,2014-05,65,2014,04
5,14-05-02,2014,162,Cascades Groupe Tissu KF Mac 2,C3,          ,1415409   ,1140424,MDC-300-030    ,ISECH201                      ,ILIC2     ,SELEC,MOTEUR,2,2014-05,65,2014,04
10,14-10-28,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,0.5,2014-10,63,2014,04
10,14-10-28,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,2,2014-10,63,2014,04
10,14-10-28,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,3,2014-10,63,2014,04
10,14-10-28,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,0.5,2014-10,63,2014,04
10,14-10-28,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,0.5,2014-10,63,2014,04
10,14-10-27,2014,101,Cascades EC - Kingsey Falls,CA,          ,1415426   ,1140425,CYL1647        ,DFORM006                      ,DHUM      ,SINST,MECA,2,2014-10,63,2014,04
